split,file_stem,status,warning,saved_files
train,WhatsApp Image 2026-07-10 at 19-56-01 (1)_jpeg.rf.KIXdDXpB0Ts1SdXwfWwQ,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-01 (1)_jpeg.rf.KIXdDXpB0Ts1SdXwfWwQ_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-01 (1)_jpeg.rf.KIXdDXpB0Ts1SdXwfWwQ_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-01 (2)_jpeg.rf.SWU3ZPWWyboYyocgJmux,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-01 (2)_jpeg.rf.SWU3ZPWWyboYyocgJmux_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-01 (2)_jpeg.rf.SWU3ZPWWyboYyocgJmux_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-01_jpeg.rf.GIcYmjFBLRRko4fRdzw1,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-01_jpeg.rf.GIcYmjFBLRRko4fRdzw1_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-01_jpeg.rf.GIcYmjFBLRRko4fRdzw1_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-03 (1)_jpeg.rf.Z4A1d0gVPRBwOKFqYHHi,missing_class,not bulunamadı. | ogrenci_numara için 2 kutu bulundu. En büyük kutu seçildi.,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-03 (1)_jpeg.rf.Z4A1d0gVPRBwOKFqYHHi_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-03 (2)_jpeg.rf.GQeVI4YOFYHXyHfs1hCu,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-03 (2)_jpeg.rf.GQeVI4YOFYHXyHfs1hCu_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-03 (2)_jpeg.rf.GQeVI4YOFYHXyHfs1hCu_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-03 (3)_jpeg.rf.LJ28jV3j34y3nI2NvvhL,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-03 (3)_jpeg.rf.LJ28jV3j34y3nI2NvvhL_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-03 (3)_jpeg.rf.LJ28jV3j34y3nI2NvvhL_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-03 (5)_jpeg.rf.UtonmYl1N5riM5fC8bvo,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-03 (5)_jpeg.rf.UtonmYl1N5riM5fC8bvo_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-03 (5)_jpeg.rf.UtonmYl1N5riM5fC8bvo_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-03_jpeg.rf.myeL3K6gVT2AUoqTtdWw,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-03_jpeg.rf.myeL3K6gVT2AUoqTtdWw_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-03_jpeg.rf.myeL3K6gVT2AUoqTtdWw_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-04 (1)_jpeg.rf.lZU14Bc2ILjVd5ygo2sQ,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-04 (1)_jpeg.rf.lZU14Bc2ILjVd5ygo2sQ_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-04 (1)_jpeg.rf.lZU14Bc2ILjVd5ygo2sQ_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-04 (2)_jpeg.rf.pF64agckTOxfnIOoTjlM,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-04 (2)_jpeg.rf.pF64agckTOxfnIOoTjlM_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-04 (2)_jpeg.rf.pF64agckTOxfnIOoTjlM_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-04 (3)_jpeg.rf.a8wqNVZrJCU9wDuvJ0JI,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-04 (3)_jpeg.rf.a8wqNVZrJCU9wDuvJ0JI_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-04 (3)_jpeg.rf.a8wqNVZrJCU9wDuvJ0JI_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-04 (5)_jpeg.rf.lOHeWn2s1AgUcuONq12t,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-04 (5)_jpeg.rf.lOHeWn2s1AgUcuONq12t_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-04 (5)_jpeg.rf.lOHeWn2s1AgUcuONq12t_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-04_jpeg.rf.KdXP16XwpYmX6g4dfeb8,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-04_jpeg.rf.KdXP16XwpYmX6g4dfeb8_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-04_jpeg.rf.KdXP16XwpYmX6g4dfeb8_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-05 (1)_jpeg.rf.FdXbXbleLCGFup9nI2KW,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-05 (1)_jpeg.rf.FdXbXbleLCGFup9nI2KW_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-05 (1)_jpeg.rf.FdXbXbleLCGFup9nI2KW_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-05_jpeg.rf.Y9hBrFYLBpAqt4kNfIXW,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-05_jpeg.rf.Y9hBrFYLBpAqt4kNfIXW_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-05_jpeg.rf.Y9hBrFYLBpAqt4kNfIXW_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-06_jpeg.rf.fmf6x6RNrjeh7guDCfUN,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-06_jpeg.rf.fmf6x6RNrjeh7guDCfUN_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-06_jpeg.rf.fmf6x6RNrjeh7guDCfUN_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-07 (2)_jpeg.rf.htof7LTdBotYGKqtUmQu,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-07 (2)_jpeg.rf.htof7LTdBotYGKqtUmQu_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-07 (2)_jpeg.rf.htof7LTdBotYGKqtUmQu_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-07 (3)_jpeg.rf.ToA87F0IE2mej5ex4ut5,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-07 (3)_jpeg.rf.ToA87F0IE2mej5ex4ut5_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-07 (3)_jpeg.rf.ToA87F0IE2mej5ex4ut5_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-07 (4)_jpeg.rf.lNkGr59IQ3UWInJrXslB,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-07 (4)_jpeg.rf.lNkGr59IQ3UWInJrXslB_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-07 (4)_jpeg.rf.lNkGr59IQ3UWInJrXslB_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-07 (5)_jpeg.rf.B1HvdxQvyjTKnhE2gfHG,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-07 (5)_jpeg.rf.B1HvdxQvyjTKnhE2gfHG_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-07 (5)_jpeg.rf.B1HvdxQvyjTKnhE2gfHG_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-07 (6)_jpeg.rf.tZRTF50k1pijPylBL1Y0,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-07 (6)_jpeg.rf.tZRTF50k1pijPylBL1Y0_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-07 (6)_jpeg.rf.tZRTF50k1pijPylBL1Y0_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-07_jpeg.rf.Db18XcYwVVx07mXl5h5z,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-07_jpeg.rf.Db18XcYwVVx07mXl5h5z_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-07_jpeg.rf.Db18XcYwVVx07mXl5h5z_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-08 (1)_jpeg.rf.wL9KBC0qPEnDtSNRIzA6,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-08 (1)_jpeg.rf.wL9KBC0qPEnDtSNRIzA6_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-08 (1)_jpeg.rf.wL9KBC0qPEnDtSNRIzA6_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-08 (2)_jpeg.rf.PbynYSctw3g42GzpQPmC,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-08 (2)_jpeg.rf.PbynYSctw3g42GzpQPmC_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-08 (2)_jpeg.rf.PbynYSctw3g42GzpQPmC_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-10 at 19-56-08_jpeg.rf.LHNNIiwxv9sJhx14OQkB,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-10 at 19-56-08_jpeg.rf.LHNNIiwxv9sJhx14OQkB_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-10 at 19-56-08_jpeg.rf.LHNNIiwxv9sJhx14OQkB_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-00 (1)_jpeg.rf.byGdVCVlMRndQYErOwuf,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-00 (1)_jpeg.rf.byGdVCVlMRndQYErOwuf_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-00 (1)_jpeg.rf.byGdVCVlMRndQYErOwuf_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-00 (2)_jpeg.rf.b2M7ImHl9DQ7t7evfsVm,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-00 (2)_jpeg.rf.b2M7ImHl9DQ7t7evfsVm_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-00 (2)_jpeg.rf.b2M7ImHl9DQ7t7evfsVm_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-00_jpeg.rf.90QIUJzHNNnOapVEfGCG,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-00_jpeg.rf.90QIUJzHNNnOapVEfGCG_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-00_jpeg.rf.90QIUJzHNNnOapVEfGCG_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01 (1)_jpeg.rf.CiX4c5DlClrRWb0WPKSN,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01 (1)_jpeg.rf.CiX4c5DlClrRWb0WPKSN_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01 (1)_jpeg.rf.CiX4c5DlClrRWb0WPKSN_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01 (2)_jpeg.rf.Px3ZSHhAGgDzYcEafB0a,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01 (2)_jpeg.rf.Px3ZSHhAGgDzYcEafB0a_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01 (2)_jpeg.rf.Px3ZSHhAGgDzYcEafB0a_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01 (3)_jpeg.rf.tMnqGtLCRBuofvBcc6lI,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01 (3)_jpeg.rf.tMnqGtLCRBuofvBcc6lI_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01 (3)_jpeg.rf.tMnqGtLCRBuofvBcc6lI_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01 (4)_jpeg.rf.l0GFP4BpDm4OYVVO7sPW,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01 (4)_jpeg.rf.l0GFP4BpDm4OYVVO7sPW_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01 (4)_jpeg.rf.l0GFP4BpDm4OYVVO7sPW_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01 (5)_jpeg.rf.VvhHVHFRpOLp27uM9IzR,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01 (5)_jpeg.rf.VvhHVHFRpOLp27uM9IzR_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01 (5)_jpeg.rf.VvhHVHFRpOLp27uM9IzR_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01 (6)_jpeg.rf.zRfmbMDR0byeBc6TSX2y,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01 (6)_jpeg.rf.zRfmbMDR0byeBc6TSX2y_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01 (6)_jpeg.rf.zRfmbMDR0byeBc6TSX2y_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-01_jpeg.rf.YQ4cZGP79guloMx34TU0,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-01_jpeg.rf.YQ4cZGP79guloMx34TU0_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-01_jpeg.rf.YQ4cZGP79guloMx34TU0_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02 (1)_jpeg.rf.tHIbZzfHNJfQxlrtaFfg,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02 (1)_jpeg.rf.tHIbZzfHNJfQxlrtaFfg_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02 (1)_jpeg.rf.tHIbZzfHNJfQxlrtaFfg_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02 (2)_jpeg.rf.gzQU7Qg4x9hooOsvAfFo,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02 (2)_jpeg.rf.gzQU7Qg4x9hooOsvAfFo_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02 (2)_jpeg.rf.gzQU7Qg4x9hooOsvAfFo_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02 (3)_jpeg.rf.CWXtrzXv1NcgFaCCatZS,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02 (3)_jpeg.rf.CWXtrzXv1NcgFaCCatZS_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02 (3)_jpeg.rf.CWXtrzXv1NcgFaCCatZS_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02 (4)_jpeg.rf.5f6gDjG8T5Ep28qkTHUT,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02 (4)_jpeg.rf.5f6gDjG8T5Ep28qkTHUT_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02 (4)_jpeg.rf.5f6gDjG8T5Ep28qkTHUT_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02 (5)_jpeg.rf.RyI6dVJCmQutlJEj8lvf,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02 (5)_jpeg.rf.RyI6dVJCmQutlJEj8lvf_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02 (5)_jpeg.rf.RyI6dVJCmQutlJEj8lvf_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02 (6)_jpeg.rf.XPuCRYaOrCr5HiocaoBn,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02 (6)_jpeg.rf.XPuCRYaOrCr5HiocaoBn_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02 (6)_jpeg.rf.XPuCRYaOrCr5HiocaoBn_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-02_jpeg.rf.1IzdowzDmGzejzRx8bGk,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-02_jpeg.rf.1IzdowzDmGzejzRx8bGk_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-02_jpeg.rf.1IzdowzDmGzejzRx8bGk_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-03 (1)_jpeg.rf.tjbvYBatbqQOBfS34Tt5,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-03 (1)_jpeg.rf.tjbvYBatbqQOBfS34Tt5_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-03 (1)_jpeg.rf.tjbvYBatbqQOBfS34Tt5_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-03 (2)_jpeg.rf.cXbTlJonTCylZ8Zitk85,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-03 (2)_jpeg.rf.cXbTlJonTCylZ8Zitk85_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-03 (2)_jpeg.rf.cXbTlJonTCylZ8Zitk85_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-03 (3)_jpeg.rf.VAnbnRUOhOvRUXrbJ2EN,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-03 (3)_jpeg.rf.VAnbnRUOhOvRUXrbJ2EN_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-03 (3)_jpeg.rf.VAnbnRUOhOvRUXrbJ2EN_ogrenci_numara.jpg
